Question,ClusterLabel,MergedCluster
Welche Rechtsgrundlage gilt für die Zurechnung von Beratungsfehlern eines Dritten auf eine Bank?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsfolgen hat die Verletzung einer deliktsrechtlich geschützten Rechtsposition?,"erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Voraussetzungen kann ein Schadensersatzanspruch aus § 844 Abs. 2 BGB oder § 845 BGB geltend gemacht werden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Gesamtrechtsnachfolge im Hinblick auf Schadensersatzansprüche?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein nicht im Pflichtenkreis einer Bank tätiger Dritter für dessen Beratungsfehler haftet?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, Anleger über eine bekannte arglistige Täuschung durch einen Dritten zu informieren?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Anleger nachweisen, dass eine Bank von einer arglistigen Täuschung durch einen Dritten Kenntnis hatte?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt das institutionalisierte Zusammenwirken bei der Zurechnung von Beratungsfehlern?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Haftung einer Bank bei unterbliebener Aufklärung über eine an die A. AG geflossene Rückvergütung?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, Anleger über eine erkannte allgemeine Unseriösität eines Unternehmens zu informieren?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedingungen müssen erfüllt sein, damit eine Bank wegen einer Beteiligung an einer sittenwidrigen vorsätzlichen Schädigung eines Kunden haften kann?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Anleger nachweisen, dass er durch eine arglistige Täuschung geschädigt wurde?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn eine Bank ihre Aufklärungspflichten regarding einer arglistigen Täuschung durch einen Dritten verletzt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Haftung einer Bank bei unterbliebener Aufklärung über eine bekannte arglistige Täuschung durch einen Dritten?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Verpflichtungen hat das Gericht im Hinblick auf die Aufklärungspflicht nach § 139 ZPO, wenn es den Eindruck hat, dass eine Partei ihre Aussagen nicht vollständig dargelegt hat?","erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Umständen kann eine Regelung in einem Mietvertrag als Allgemeine Geschäftsbedingung (AGB) eingestuft werden, obwohl sie vor Inkrafttreten des AGBG geschlossen wurde?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann eine Partei beweisen, dass eine Klausel in einem Vertrag individuell ausgehandelt wurde, um die Anwendung des AGBG zu vermeiden?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die mündliche Verhandlung im Hinblick auf die Ergänzung des Parteivortrags durch das Gericht?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsfolgen hat die Verletzung der richterlichen Aufklärungspflicht nach § 539 ZPO?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Anwendung des AGBG auf einen Vertrag zu überprüfen, wenn dieser vor Inkrafttreten des AGBG geschlossen wurde?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Gericht feststellen, ob eine Klausel in einem Vertrag gegen wesentliche Grundgedanken der gesetzlichen Regelung verstößt und somit unwirksam ist?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedeutung hat die rechtliche Wertung des Gerichts für die Hinweispflicht nach §§ 139, 278 Abs. 3 ZPO?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit eine Schönheitsreparaturklausel in einem Mietvertrag als angemessen gilt?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist berechtigt, die Fristen für Schönheitsreparaturen in einem Mietvertrag zu verlängern oder zu verkürzen?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Mieter sicherstellen, dass er nicht ohne Renovierungsbedarf zur Ausführung von Schönheitsreparaturen verpflichtet wird?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt der Abnutzungsgrad der gemieteten Räume bei der Festlegung der Fristen für Schönheitsreparaturen?,"erfüllt, müssen, rolle, spielt, wer",0
Wann kann ein Mieter von der Geltung der in einem Mietvertrag vereinbarten Fristen für Schönheitsreparaturen abweichen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechte hat ein Mieter, wenn der Vermieter die Fristen für Schönheitsreparaturen unangemessen festlegt?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Zurechnung von Schönheitsreparaturen auf den Mieter?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Bedingungen müssen erfüllt sein, damit ein Mieter von der Geltung der in einem Mietvertrag vereinbarten Fristen für Schönheitsreparaturen abweichen kann?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Schadensersatzanspruch gemäß § 2 Abs. 1 Satz 1 HPflG besteht?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Funktion muss eine Anlage erfüllen, damit ihr Inhaber nach § 2 Abs. 1 Satz 1 HPflG zum Schadensersatz verpflichtet ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den Schaden zu ersetzen, wenn dieser durch die Wirkungen von Elektrizität verursacht wurde, die von einer Stromleitungs- oder Rohrleitungsanlage ausgehen?","erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Bedingungen ist der Inhaber einer Anlage zur Abgabe von Elektrizität nicht zum Schadensersatz verpflichtet, obwohl der Schaden durch die Wirkungen von Elektrizität verursacht wurde?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt der Schutzzweck der Haftungsvorschrift in § 2 Abs. 1 Satz 1 HPflG bei der Interpretation der Vorschrift?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsgrundlage gilt für die Haftung des Inhabers einer Anlage, wenn der Schaden nicht auf die Wirkungen von Elektrizität zurückzuführen ist, aber auf das Vorhandensein der Anlage?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den Schaden zu ersetzen, wenn dieser auf das Vorhandensein einer Anlage zurückzuführen ist, aber nicht auf die Wirkungen von Elektrizität, Gasen, Dämpfen oder Flüssigkeiten?","erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Bedingungen ist der Inhaber einer Anlage nicht zum Schadensersatz verpflichtet, wenn der Schaden auf das Vorhandensein der Anlage zurückzuführen ist?","erfüllt, müssen, rolle, spielt, wer",0
Was ist ein ordnungsmäßiger Zustand einer Anlage nach § 2 Abs. 1 Satz 3 HPflG?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Intention des Gesetzgebers bei der Auslegung der Haftungsvorschriften in § 2 HPflG?,"erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Voraussetzungen ist ein Schlichtungsverfahren zwingend vor der Klageerhebung durchzuführen?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, vor der Klageerhebung ein Schlichtungsverfahren durchzuführen, wenn dies nach Landesrecht obligatorisch ist?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt das Schlichtungsverfahren in Bezug auf die Zulässigkeit einer Klage?,"erfüllt, müssen, rolle, spielt, wer",0
Wie ist der Wille des Gesetzgebers bei der Einführung des obligatorischen Schlichtungsverfahrens nach § 15a EGZPO zu interpretieren?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Durchführung eines obligatorischen Schlichtungsverfahrens vor der Klageerhebung?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn das obligatorische Schlichtungsverfahren nicht durchgeführt wird, bevor die Klage erhoben wird?","erfüllt, müssen, rolle, spielt, wer",0
"Warum ist es wichtig, dass das Schlichtungsverfahren vor der Klageerhebung durchgeführt wird, um die Ziele des Gesetzgebers zu erreichen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat der Wortlaut des § 15a EGZPO für die Interpretation der Vorschrift?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie ist der Begriff ""obligatorisch"" in Bezug auf das Schlichtungsverfahren nach § 15a EGZPO zu verstehen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Nachholung des Schlichtungsverfahrens während des Rechtsstreits?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vertragspartner eine fristlose Kündigung wegen eines wichtigen Grundes aussprechen kann?","erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Bedingungen kann eine Kündigungserklärung durch eine ordentliche Kündigung ersetzt werden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt das AGB-Gesetz bei der Überprüfung von Kündigungsklauseln in Allgemeinen Geschäftsbedingungen?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die vereinbarte Vergütung zu zahlen, wenn ein Vertrag nicht ordnungsgemäß gekündigt wurde?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn eine Kündigung unwirksam ist und der Vertragspartner die vereinbarte Vergütung nicht zahlt?","erfüllt, müssen, rolle, spielt, wer",0
Wie kann die Unwirksamkeit einer Kündigungsklausel im Rahmen des AGB-Gesetzes festgestellt werden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat der Ausschluss der ordentlichen Kündigung in Allgemeinen Geschäftsbedingungen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vermieter ein Mieterhöhungsverlangen nach § 558 BGB stellen kann, wenn er öffentliche Fördermittel für Modernisierungsmaßnahmen erhalten hat?","erfüllt, müssen, rolle, spielt, wer",0
Wie lange besteht die Anrechnungspflicht von Drittmitteln für Wohnungsmodernisierung nach § 559a Abs. 1 BGB?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die sich aus öffentlichen Fördermitteln ergebenden Kürzungsbeträge in einem Mieterhöhungsverlangen darzustellen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt der Abschluss eines Mietvertrages bei der Angabe von Drittmitteln in einem Mieterhöhungsverlangen?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Mieter überprüfen, ob die Berechnung einer Mieterhöhung aufgrund von Modernisierungsmaßnahmen rechtmäßig ist?","erfüllt, müssen, rolle, spielt, wer",0
"Wie lange gilt eine vertragliche Verpflichtung eines Vermieters, sich an die in einem Förderungsvertrag festgelegten Beschränkungen für Modernisierungsmieterhöhungen zu halten?","erfüllt, müssen, rolle, spielt, wer",0
Welche Auswirkungen hat der Erhalt von öffentlichen Fördermitteln für Wohnungsmodernisierung auf die Berechnung der ortsüblichen Vergleichsmiete?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Informationen muss ein Vermieter in einem Mieterhöhungsverlangen aufgrund von Modernisierungsmaßnahmen bereitstellen, wenn er öffentliche Fördermittel erhalten hat?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Vermieter nachweisen, dass er die sich aus öffentlichen Fördermitteln ergebenden Kürzungsbeträge in einem Mieterhöhungsverlangen ordnungsgemäß dargestellt hat?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolgen treten ein, wenn ein Vermieter die sich aus öffentlichen Fördermitteln ergebenden Kürzungsbeträge nicht ordnungsgemäß in einem Mieterhöhungsverlangen darstellt?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Käufer einen Schadensersatzanspruch wegen Nichterfüllung geltend machen kann, wenn der Verkäufer einen Fehler arglistig verschwiegen hat?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, den Käufer über einen Fehler in der Kaufsache aufzuklären, und welche Informationen müssen dabei bereitgestellt werden?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Käufer beweisen, dass der Verkäufer einen Fehler arglistig verschwiegen hat?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rolle spielt die Kenntnis des Verkäufers von einem Fehler in der Kaufsache bei der Beurteilung, ob er arglistig gehandelt hat?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolge tritt ein, wenn ein Käufer einen Schadensersatzanspruch wegen Nichterfüllung geltend macht, bei dem der Verkäufer einen Fehler arglistig verschwiegen hat?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Menge des eingebrachten Bauschutts für die Beurteilung eines Schadensersatzanspruchs wegen Nichterfüllung?,"erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Gericht die Menge des eingebrachten Bauschutts feststellen, wenn es zwischen den Parteien unterschiedliche Angaben gibt?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsgrundlage gilt für die Zurückweisung von Beweisanträgen, die erst in der Berufungsinstanz gestellt werden?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Pflichten hat ein Gericht im Hinblick auf die Prozeßförderung, wenn es um die Zulassung von Beweisanträgen geht?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Kenntnis des Gerichts von den Umständen eines Falls für die Anwendung der Präklusionsvorschriften?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Beklagte im vorliegenden Vertragsverhältnis zwischen der Klägerin und der S.?,"erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Bedingungen kann die Beklagte als Vertragspartner der Klägerin gelten?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Aufklärungspflichten hätte die Beklagte als Anlageberaterin gegenüber der Klägerin gehabt?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Haftung der Beklagten im Falle von Aufklärungsversäumnissen?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die Eigenhaftung des Vertreters im Vertragsschluss und wann greift sie?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Anforderungen müssen erfüllt sein, damit ein Vertreter persönlich für das Geschäft einsteht?","erfüllt, müssen, rolle, spielt, wer",0
Welche Bedeutung hat die unabhängige und neutrale Anlageberatung im vorliegenden Fall?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Pflichten hätte die Beklagte als Anlageberaterin gegenüber der Klägerin gehabt, um eine ordnungsgemäße Beratung zu gewährleisten?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Rechtsfolgen treten ein, wenn ein Anlageberater seine Aufklärungspflichten verletzt?","erfüllt, müssen, rolle, spielt, wer",0
"Wie kann ein Gericht die Unternehmensbezogenheit eines Geschäfts feststellen, wenn Zweifel bestehen?","erfüllt, müssen, rolle, spielt, wer",0
"Welche Voraussetzungen müssen erfüllt sein, damit ein Mieter eine Nutzungsentschädigung für die Zeit des Mietausfalls wegen Baulärms verlangen kann?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Kündigung des Mietverhältnisses bei der Verpflichtung zur Zahlung von Nutzungsentschädigung?,"erfüllt, müssen, rolle, spielt, wer",0
Unter welchen Bedingungen kann der Mietzins oder die Nutzungsentschädigung über die zugestandenen 10 % hinaus gemindert werden?,"erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verpflichtet, die Beeinträchtigung des Mietgebrauchs substantiiert darzulegen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rechtsgrundlage gilt für die Aufrechnung von Forderungen im Mietverhältnis?,"erfüllt, müssen, rolle, spielt, wer",0
Wie muss eine wirksame Aufrechnung im Mietverhältnis erklärt werden?,"erfüllt, müssen, rolle, spielt, wer",0
Welche Verpflichtungen hat das Berufungsgericht bei der Entscheidung über die Fälligkeit und Begründetheit der Gegenansprüche des Mieters?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Pflichten hat ein Architekt, der mit der uneingeschränkten Bauaufsicht beauftragt ist, während der Ausführung der Arbeiten?","erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Umständen ist ein Architekt verpflichtet, den ausführenden Unternehmer zur Mangelbeseitigung aufzufordern?","erfüllt, müssen, rolle, spielt, wer",0
"Wer ist verantwortlich, wenn ein Mangel an einer kritischen Baumaßnahme nicht rechtzeitig erkannt und behoben wird?","erfüllt, müssen, rolle, spielt, wer",0
Wie lange dauert die Verjährungsfrist für Gewährleistungsansprüche gegen einen Architekten oder Ingenieur?,"erfüllt, müssen, rolle, spielt, wer",0
"Unter welchen Bedingungen ist ein Architekt verpflichtet, den Klienten auf die Möglichkeit eines Anspruchs wegen fehlerhafter Bauaufsicht hinzuweisen?","erfüllt, müssen, rolle, spielt, wer",0
Welche Rolle spielt die Abnahme der Werkleistung eines Architekten oder Ingenieurs für den Beginn der Verjährungsfrist von Gewährleistungsansprüchen?,"erfüllt, müssen, rolle, spielt, wer",0
"Welche Pflichten hat ein Architekt, wenn er feststellt, dass ein Mangel an einer Baumaßnahme einen erhöhten Schadensträger darstellt?","erfüllt, müssen, rolle, spielt, wer",0
