question,cluster
Wie kann die Unwirksamkeit einer Kündigungsklausel im Rahmen des AGB-Gesetzes festgestellt werden?,18
Welche Bedeutung hat der Ausschluss der ordentlichen Kündigung in Allgemeinen Geschäftsbedingungen?,4
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vermieter ein Mieterhöhungsverlangen nach § 558 BGB stellen kann, wenn er öffentliche Fördermittel für Modernisierungsmaßnahmen erhalten hat?",81
Wie lange besteht die Anrechnungspflicht von Drittmitteln für Wohnungsmodernisierung nach § 559a Abs. 1 BGB?,74
"Wer ist verpflichtet, die sich aus öffentlichen Fördermitteln ergebenden Kürzungsbeträge in einem Mieterhöhungsverlangen darzustellen?",81
Welche Rolle spielt der Abschluss eines Mietvertrages bei der Angabe von Drittmitteln in einem Mieterhöhungsverlangen?,15
"Wie kann ein Mieter überprüfen, ob die Berechnung einer Mieterhöhung aufgrund von Modernisierungsmaßnahmen rechtmäßig ist?",40
"Wie lange gilt eine vertragliche Verpflichtung eines Vermieters, sich an die in einem Förderungsvertrag festgelegten Beschränkungen für Modernisierungsmieterhöhungen zu halten?",81
Welche Auswirkungen hat der Erhalt von öffentlichen Fördermitteln für Wohnungsmodernisierung auf die Berechnung der ortsüblichen Vergleichsmiete?,173
"Welche Informationen muss ein Vermieter in einem Mieterhöhungsverlangen aufgrund von Modernisierungsmaßnahmen bereitstellen, wenn er öffentliche Fördermittel erhalten hat?",81
"Wie kann ein Vermieter nachweisen, dass er die sich aus öffentlichen Fördermitteln ergebenden Kürzungsbeträge in einem Mieterhöhungsverlangen ordnungsgemäß dargestellt hat?",81
"Welche Rechtsfolgen treten ein, wenn ein Vermieter die sich aus öffentlichen Fördermitteln ergebenden Kürzungsbeträge nicht ordnungsgemäß in einem Mieterhöhungsverlangen darstellt?",81
"Welche Voraussetzungen müssen erfüllt sein, damit ein Käufer einen Schadensersatzanspruch wegen Nichterfüllung geltend machen kann, wenn der Verkäufer einen Fehler arglistig verschwiegen hat?",11
"Wer ist verpflichtet, den Käufer über einen Fehler in der Kaufsache aufzuklären, und welche Informationen müssen dabei bereitgestellt werden?",40
"Wie kann ein Käufer beweisen, dass der Verkäufer einen Fehler arglistig verschwiegen hat?",33
"Welche Rolle spielt die Kenntnis des Verkäufers von einem Fehler in der Kaufsache bei der Beurteilung, ob er arglistig gehandelt hat?",11
"Welche Rechtsfolge tritt ein, wenn ein Käufer einen Schadensersatzanspruch wegen Nichterfüllung geltend macht, bei dem der Verkäufer einen Fehler arglistig verschwiegen hat?",11
Welche Bedeutung hat die Menge des eingebrachten Bauschutts für die Beurteilung eines Schadensersatzanspruchs wegen Nichterfüllung?,108
"Wie kann ein Gericht die Menge des eingebrachten Bauschutts feststellen, wenn es zwischen den Parteien unterschiedliche Angaben gibt?",27
"Welche Rechtsgrundlage gilt für die Zurückweisung von Beweisanträgen, die erst in der Berufungsinstanz gestellt werden?",41
"Welche Pflichten hat ein Gericht im Hinblick auf die Prozeßförderung, wenn es um die Zulassung von Beweisanträgen geht?",22
Welche Bedeutung hat die Kenntnis des Gerichts von den Umständen eines Falls für die Anwendung der Präklusionsvorschriften?,14
Welche Rolle spielt die Beklagte im vorliegenden Vertragsverhältnis zwischen der Klägerin und der S.?,29
Unter welchen Bedingungen kann die Beklagte als Vertragspartner der Klägerin gelten?,29
Welche Aufklärungspflichten hätte die Beklagte als Anlageberaterin gegenüber der Klägerin gehabt?,29
Welche Rechtsgrundlage gilt für die Haftung der Beklagten im Falle von Aufklärungsversäumnissen?,17
Welche Bedeutung hat die Eigenhaftung des Vertreters im Vertragsschluss und wann greift sie?,12
"Welche Anforderungen müssen erfüllt sein, damit ein Vertreter persönlich für das Geschäft einsteht?",24
Welche Bedeutung hat die unabhängige und neutrale Anlageberatung im vorliegenden Fall?,216
"Welche Pflichten hätte die Beklagte als Anlageberaterin gegenüber der Klägerin gehabt, um eine ordnungsgemäße Beratung zu gewährleisten?",151
"Welche Rechtsfolgen treten ein, wenn ein Anlageberater seine Aufklärungspflichten verletzt?",104
"Wie kann ein Gericht die Unternehmensbezogenheit eines Geschäfts feststellen, wenn Zweifel bestehen?",40
"Welche Voraussetzungen müssen erfüllt sein, damit ein Mieter eine Nutzungsentschädigung für die Zeit des Mietausfalls wegen Baulärms verlangen kann?",24
Welche Rolle spielt die Kündigung des Mietverhältnisses bei der Verpflichtung zur Zahlung von Nutzungsentschädigung?,17
Unter welchen Bedingungen kann der Mietzins oder die Nutzungsentschädigung über die zugestandenen 10 % hinaus gemindert werden?,154
"Wer ist verpflichtet, die Beeinträchtigung des Mietgebrauchs substantiiert darzulegen?",40
Welche Rechtsgrundlage gilt für die Aufrechnung von Forderungen im Mietverhältnis?,17
Wie muss eine wirksame Aufrechnung im Mietverhältnis erklärt werden?,25
Welche Verpflichtungen hat das Berufungsgericht bei der Entscheidung über die Fälligkeit und Begründetheit der Gegenansprüche des Mieters?,196
"Welche Pflichten hat ein Architekt, der mit der uneingeschränkten Bauaufsicht beauftragt ist, während der Ausführung der Arbeiten?",0
"Unter welchen Umständen ist ein Architekt verpflichtet, den ausführenden Unternehmer zur Mangelbeseitigung aufzufordern?",40
"Wer ist verantwortlich, wenn ein Mangel an einer kritischen Baumaßnahme nicht rechtzeitig erkannt und behoben wird?",33
Wie lange dauert die Verjährungsfrist für Gewährleistungsansprüche gegen einen Architekten oder Ingenieur?,194
"Unter welchen Bedingungen ist ein Architekt verpflichtet, den Klienten auf die Möglichkeit eines Anspruchs wegen fehlerhafter Bauaufsicht hinzuweisen?",40
Welche Rolle spielt die Abnahme der Werkleistung eines Architekten oder Ingenieurs für den Beginn der Verjährungsfrist von Gewährleistungsansprüchen?,84
"Welche Pflichten hat ein Architekt, wenn er feststellt, dass ein Mangel an einer Baumaßnahme einen erhöhten Schadensträger darstellt?",33
"Welche Voraussetzungen müssen erfüllt sein, damit ein Zwangsverwalter Pachtzinsansprüche geltend machen kann, die innerhalb eines Jahres vor der Anordnung der Zwangsverwaltung fällig wurden?",105
"Wer ist befugt, Pachtzinsansprüche geltend zu machen, die auf nicht der Zwangsverwaltung unterliegende, auf Fremdgrundstücken befindliche Teile des Pachtobjekts entfallen?",10
"Wie ist der Pachtzins zu berechnen, wenn sich der Zwangsverwalter und die Vollstreckungsschuldnerin nicht auf eine quotenmäßige Verteilung einigen können?",105
Welche Rolle spielt die Schriftform bei der Geltung eines Pachtvertrags?,12
Wie ist die Mietminderung nach § 287 ZPO in diesem Fall zu handhaben?,51
"Wie ist die Aufrechnung in diesem Fall zu behandeln, insbesondere im Hinblick auf die nicht von der Beschlagnahme erfassten Fremdflächen?",9
Welche Rechtsgrundlage gilt für die Zurechnung von Beratungsfehlern eines Dritten auf einen Zwangsverwalter?,17
"Welche Bedingungen müssen erfüllt sein, damit eine Klausel in einem Vertrag als Eingriff in die VOB/B als Ganzes angesehen wird?",46
"Welche Rechtsfolge tritt ein, wenn die VOB/B nicht als Ganzes vereinbart ist?",46
"Wer ist verpflichtet, die Inhaltskontrolle nach dem AGB-Gesetz durchzuführen, wenn die VOB/B nicht als Ganzes vereinbart ist?",46
Wie lange dauert die Verjährungsfrist für Schadensersatzansprüche nach § 638 Abs. 1 BGB?,143
Welche Rolle spielt die gemeinsame Prüfung des Vorhandenseins eines Mangels für die Hemmung der Verjährung?,19
"Warum ist es irrelevant, dass sich die Beklagte bei der gemeinsamen Prüfung gegen Ansprüche des Gemeinschuldners verwahrt hat?",11
Welche Rechtsgrundlage gilt für die Hemmung der Verjährung durch die gemeinsame Prüfung des Mangels?,19
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kunde vom Vertrag zurücktreten kann, wenn das Werk mangelhaft ist? (Berücksichtigen Sie §§ 323, 636 BGB)",46
"Wer ist verpflichtet, die vereinbarte Beschaffenheit eines Werkes sicherzustellen? (Berücksichtigen Sie § 633 Abs. 1 BGB)",74
Wie ist die vereinbarte Beschaffenheit eines Werkes im Sinne des § 633 Abs. 2 Satz 1 BGB zu interpretieren? (Berücksichtigen Sie die Rechtsprechung des Bundesgerichtshofs),74
Welche Rolle spielt die nach dem Vertrag vorausgesetzte Verwendung bei der Beurteilung der vereinbarten Beschaffenheit eines Werkes? (Berücksichtigen Sie § 633 Abs. 2 Satz 1 Nr. 2 BGB),74
"Welche Verantwortlichkeit hat ein Unternehmer für Mängel eines von ihm erstellten Werkes, wenn er nicht alleine für dessen Errichtung verantwortlich ist? (Berücksichtigen Sie das Beispiel der Klägerin und der G. GmbH)",11
"Wie ist zu beurteilen, ob ein Werk seine vereinbarte oder nach dem Vertrag vorausgesetzte Funktion erfüllt hat? (Berücksichtigen Sie die Rechtsprechung des Bundesgerichtshofs)",11
Welche Bedeutung hat der Parteiwille bei der Frage der Beschaffenheitsvereinbarung im Werkvertragsrecht? (Berücksichtigen Sie das Gesetzgebungsverfahren zur Modernisierung des Schuldrechts),211
Welche Hinweispflichten hat ein Unternehmer gegenüber seinem Kunden bezüglich der Tauglichkeit eines Werkes? (Berücksichtigen Sie § 241 Abs. 2 BGB),74
"Welche Rechte hat ein Kunde, wenn er aufgrund eines Mangels des Werkes nicht in der Lage ist, seine vertragliche Leistung zu erbringen? (Berücksichtigen Sie das Beispiel der Klägerin)",11
"Welche Beweislast trägt ein Kunde, wenn er geltend macht, dass der Unternehmer seine Hinweispflichten verletzt hat? (Berücksichtigen Sie das Beispiel des Beklagten)",11
"Welche Voraussetzungen müssen erfüllt sein, damit ein Arzt eine Rechnung stellen und Vergütung für seine Leistungen verlangen kann?",24
Welche Rolle spielt die Überprüfbarkeit einer Rechnung für die Fälligkeit des Vergütungsanspruchs eines Arztes?,108
"Wer ist verpflichtet, eine Rechnung zu stellen, die den Anforderungen des § 12 GOÄ entspricht?",46
"Welche Rechte hat ein Patient, wenn er eine Rechnung erhält, die nicht den Anforderungen des § 12 GOÄ entspricht?",46
"Welche Rechtsfolge tritt ein, wenn ein Arzt eine Rechnung stellt, die nicht den Anforderungen des § 12 GOÄ entspricht?",46
Wie kann ein Patient gegen eine unberechtigte Rechnung eines Arztes vorgehen?,25
Welche Bedeutung hat die Begründungspflicht nach § 12 Abs. 3 GOÄ für die Fälligkeit des Vergütungsanspruchs eines Arztes?,74
"Welche Gebührennummern können analog abgerechnet werden, wenn sie nicht im Gebührenverzeichnis aufgeführt sind?",88
"Welche Mindestangaben müssen in einer Rechnung enthalten sein, um dem Zahlungspflichtigen eine Nachprüfung zu ermöglichen?",24
Wie hat sich der Verordnungsgeber mit der Einführung der GOÄ den Schutz des Patienten vor unangemessenen Arztkosten vorgestellt?,167
Unter welchen Voraussetzungen verliert ein Miterbe sein Vorkaufsrecht bei der Veräußerung eines Erbanteils?,13
"Wer ist nicht vorkaufsberechtigt, wenn er einen Erbanteil rechtsgeschäftlich erwirbt?",10
Wie wirkt sich der Eintritt in die Erbengemeinschaft als Erbe auf das Vorkaufsrecht eines ehemaligen Miterben aus?,13
Welche Rolle spielt die Vererbbarkeit des Vorkaufsrechts bei der Übertragung eines Erbanteils?,13
"Welche rechtliche Bedeutung hat das ""Recht auf Rückkehr"" eines vormals ausgeschiedenen Miterben?",13
Wie schützt das Vorkaufsrecht den Miterben vor dem Eindringen Dritter in die Erbengemeinschaft?,13
Welche Funktion hat das Vorkaufsrecht bei der Veräußerung eines Erbanteils durch einen Miterben?,13
Welche Auswirkungen hat die Übertragung eines Erbanteils auf die Stellung des Miterben in der Erbengemeinschaft?,13
Wie rechtfertigt sich der Schutzzweck des § 2034 BGB bei der Veräußerung eines Erbanteils durch einen Miterben?,13
Welche Auswirkungen hat das Zusammenfallen von Mitgliedschaft in der Gesamthand und Stellung als Erbeserbe auf das Vorkaufsrecht?,13
"Welche Voraussetzungen müssen erfüllt sein, damit eine Modernisierung im Sinne des § 554 Abs. 2 BGB als Verbesserung der Mietsache angesehen wird?",74
"Wer ist verpflichtet, den Anschluss einer Wohnung an die Zentralheizung zu dulden, wenn die Wohnung bereits mit einer Gasetagenheizung ausgestattet ist?",20
"Welche Rolle spielt die Härtefallprüfung nach § 554 Abs. 2 Satz 4 BGB, wenn die Mietsache durch die vom Vermieter beabsichtigte Maßnahme lediglich in einen Zustand versetzt wird, wie er allgemein üblich ist?",74
"Welche Rechtsgrundlage gilt für den Ausschluss der Härtefallprüfung nach § 554 Abs. 2 BGB, wenn die Mietsache bereits dem allgemein üblichen Standard entspricht?",74
Wie ist der gegenwärtige Zustand der Mietsache einschließlich der vom Mieter rechtmäßig vorgenommenen Verbesserungen bei der Beurteilung von Modernisierungsmaßnahmen nach § 554 Abs. 2 BGB zu berücksichtigen?,38
"Welche Bedeutung hat die Möglichkeit, dass der Anschluss der Wohnung an die Zentralheizung zu einer Einsparung von Energie führt, für die Entscheidung über den Anschluss?",166
"Welche Rechte hat der Mieter, wenn der Vermieter den Anschluss der Wohnung an die Zentralheizung verlangen möchte, obwohl die Wohnung bereits mit einer Gasetagenheizung ausgestattet ist?",20
"Welche Pflichten hat der Vermieter, wenn er den Anschluss der Wohnung an die Zentralheizung verlangen möchte, obwohl die Wohnung bereits mit einer Gasetagenheizung ausgestattet ist?",20
"Welche Anforderungen müssen an eine Mängelrüge gestellt werden, damit sie als ordnungsgemäß gilt?",24
Unter welchen Umständen ist eine Fristsetzung mit Ablehnungsandrohung nicht erforderlich?,49
"Wer ist verpflichtet, die Mängelbeseitigung durchzuführen, wenn ein Werk mangelhaft ist?",105
Welche Schäden können durch eine mangelhafte Werkleistung entstanden sein und inwiefern sind sie nachbesserungsfähig?,133
"Wie kann ein Besteller seine Rechte geltend machen, wenn der Unternehmer die Mängelbeseitigung verweigert?",10
Welche Rolle spielt die Kenntnis des Bestellers von der Mängelursache bei der Geltendmachung von Schadensersatzansprüchen?,5
"Welche Rechtsgrundlage gilt für den Schadensersatzanspruch des Bestellers, wenn der Unternehmer die Mängelbeseitigung verweigert?",11
Welche Bedeutung hat die Feststellung des Mangels und der Ursache für den Schadensersatzanspruch des Bestellers?,108
"Wie kann der Besteller die Höhe der geltend gemachten Schäden beweisen, wenn er Schadensersatz wegen Nichterfüllung verlangt?",11
"Welche Rechtsfolge tritt ein, wenn der Besteller seine Rechte nicht ordnungsgemäß geltend macht?",104
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kläger eine Patentnichtigkeitsklage erheben darf?",24
Wer kann als Kläger in einem Patentnichtigkeitsverfahren auftreten?,63
Wie kann ein Kläger von seiner Rechtsschutzmöglichkeit im Patentnichtigkeitsverfahren ausgeschlossen werden?,63
"Welche Rolle spielt die Rechtsschutzmöglichkeit des Klägers im Patentnichtigkeitsverfahren, wenn er als Strohmann betrachtet wird?",11
"Welche Gründe können dazu führen, dass die Zulässigkeit einer Patentnichtigkeitsklage verneint wird?",22
Welche Bedeutung hat die Möglichkeit der Inanspruchnahme des Klägers aus einem angegriffenen Patent für die Zulässigkeit einer Patentnichtigkeitsklage?,152
"Wie kann die Beklagte in einem Patentnichtigkeitsverfahren argumentieren, dass der Kläger nicht in der Lage ist, das angegriffene Patent anzuwenden?",76
"Welche Auswirkungen hat es, wenn der Kläger als Strohmann des Unternehmens betrachtet wird, aus dem er stammt?",153
"Wie kann die Beklagte in einem Patentnichtigkeitsverfahren argumentieren, dass der Kläger nicht in der Lage ist, das angegriffene Patent zu nutzen?",76
"Welche Auswirkungen hat es für den Kläger, wenn er als Strohmann des Unternehmens angesehen wird, aus dem er stammt?",153
"Welche Bedingungen müssen erfüllt sein, damit ein selbständiges Beweisverfahren als beendet gilt und die Verjährung von Ansprüchen neu beginnt?",24
Wer kann nach § 477 BGB von der Unterbrechung der Verjährungsfrist durch ein selbständiges Beweisverfahren profitieren?,51
"Wie lange dauert die Verjährungsfrist für kaufrechtliche Gewährleistungsansprüche nach § 477 BGB, wenn sie durch ein selbständiges Beweisverfahren unterbrochen wird?",104
Welche Rolle spielt die Zustellung des Sachverständigengutachtens an die Beteiligten für den Lauf der Verjährungsfrist?,19
"Wer ist verpflichtet, Einwendungen gegen ein schriftlich erstelltes Sachverständigengutachten innerhalb einer angemessenen Frist mitzuteilen?",81
