question,cluster
Wie kann die Unwirksamkeit einer Kündigungsklausel im Rahmen des AGB-Gesetzes festgestellt werden?,9
Welche Bedeutung hat der Ausschluss der ordentlichen Kündigung in Allgemeinen Geschäftsbedingungen?,13
"Welche Voraussetzungen müssen erfüllt sein, damit ein Vermieter ein Mieterhöhungsverlangen nach § 558 BGB stellen kann, wenn er öffentliche Fördermittel für Modernisierungsmaßnahmen erhalten hat?",66
Wie lange besteht die Anrechnungspflicht von Drittmitteln für Wohnungsmodernisierung nach § 559a Abs. 1 BGB?,7
"Wer ist verpflichtet, die sich aus öffentlichen Fördermitteln ergebenden Kürzungsbeträge in einem Mieterhöhungsverlangen darzustellen?",10
Welche Rolle spielt der Abschluss eines Mietvertrages bei der Angabe von Drittmitteln in einem Mieterhöhungsverlangen?,13
"Wie kann ein Mieter überprüfen, ob die Berechnung einer Mieterhöhung aufgrund von Modernisierungsmaßnahmen rechtmäßig ist?",66
"Wie lange gilt eine vertragliche Verpflichtung eines Vermieters, sich an die in einem Förderungsvertrag festgelegten Beschränkungen für Modernisierungsmieterhöhungen zu halten?",67
Welche Auswirkungen hat der Erhalt von öffentlichen Fördermitteln für Wohnungsmodernisierung auf die Berechnung der ortsüblichen Vergleichsmiete?,66
"Welche Informationen muss ein Vermieter in einem Mieterhöhungsverlangen aufgrund von Modernisierungsmaßnahmen bereitstellen, wenn er öffentliche Fördermittel erhalten hat?",66
"Wie kann ein Vermieter nachweisen, dass er die sich aus öffentlichen Fördermitteln ergebenden Kürzungsbeträge in einem Mieterhöhungsverlangen ordnungsgemäß dargestellt hat?",66
"Welche Rechtsfolgen treten ein, wenn ein Vermieter die sich aus öffentlichen Fördermitteln ergebenden Kürzungsbeträge nicht ordnungsgemäß in einem Mieterhöhungsverlangen darstellt?",66
"Welche Voraussetzungen müssen erfüllt sein, damit ein Käufer einen Schadensersatzanspruch wegen Nichterfüllung geltend machen kann, wenn der Verkäufer einen Fehler arglistig verschwiegen hat?",63
"Wer ist verpflichtet, den Käufer über einen Fehler in der Kaufsache aufzuklären, und welche Informationen müssen dabei bereitgestellt werden?",10
"Wie kann ein Käufer beweisen, dass der Verkäufer einen Fehler arglistig verschwiegen hat?",63
"Welche Rolle spielt die Kenntnis des Verkäufers von einem Fehler in der Kaufsache bei der Beurteilung, ob er arglistig gehandelt hat?",63
"Welche Rechtsfolge tritt ein, wenn ein Käufer einen Schadensersatzanspruch wegen Nichterfüllung geltend macht, bei dem der Verkäufer einen Fehler arglistig verschwiegen hat?",63
Welche Bedeutung hat die Menge des eingebrachten Bauschutts für die Beurteilung eines Schadensersatzanspruchs wegen Nichterfüllung?,45
"Wie kann ein Gericht die Menge des eingebrachten Bauschutts feststellen, wenn es zwischen den Parteien unterschiedliche Angaben gibt?",42
"Welche Rechtsgrundlage gilt für die Zurückweisung von Beweisanträgen, die erst in der Berufungsinstanz gestellt werden?",210
"Welche Pflichten hat ein Gericht im Hinblick auf die Prozeßförderung, wenn es um die Zulassung von Beweisanträgen geht?",53
Welche Bedeutung hat die Kenntnis des Gerichts von den Umständen eines Falls für die Anwendung der Präklusionsvorschriften?,46
Welche Rolle spielt die Beklagte im vorliegenden Vertragsverhältnis zwischen der Klägerin und der S.?,13
Unter welchen Bedingungen kann die Beklagte als Vertragspartner der Klägerin gelten?,16
Welche Aufklärungspflichten hätte die Beklagte als Anlageberaterin gegenüber der Klägerin gehabt?,5
Welche Rechtsgrundlage gilt für die Haftung der Beklagten im Falle von Aufklärungsversäumnissen?,210
Welche Bedeutung hat die Eigenhaftung des Vertreters im Vertragsschluss und wann greift sie?,13
"Welche Anforderungen müssen erfüllt sein, damit ein Vertreter persönlich für das Geschäft einsteht?",53
Welche Bedeutung hat die unabhängige und neutrale Anlageberatung im vorliegenden Fall?,140
"Welche Pflichten hätte die Beklagte als Anlageberaterin gegenüber der Klägerin gehabt, um eine ordnungsgemäße Beratung zu gewährleisten?",5
"Welche Rechtsfolgen treten ein, wenn ein Anlageberater seine Aufklärungspflichten verletzt?",5
"Wie kann ein Gericht die Unternehmensbezogenheit eines Geschäfts feststellen, wenn Zweifel bestehen?",99
"Welche Voraussetzungen müssen erfüllt sein, damit ein Mieter eine Nutzungsentschädigung für die Zeit des Mietausfalls wegen Baulärms verlangen kann?",66
Welche Rolle spielt die Kündigung des Mietverhältnisses bei der Verpflichtung zur Zahlung von Nutzungsentschädigung?,13
Unter welchen Bedingungen kann der Mietzins oder die Nutzungsentschädigung über die zugestandenen 10 % hinaus gemindert werden?,205
"Wer ist verpflichtet, die Beeinträchtigung des Mietgebrauchs substantiiert darzulegen?",10
Welche Rechtsgrundlage gilt für die Aufrechnung von Forderungen im Mietverhältnis?,210
Wie muss eine wirksame Aufrechnung im Mietverhältnis erklärt werden?,132
Welche Verpflichtungen hat das Berufungsgericht bei der Entscheidung über die Fälligkeit und Begründetheit der Gegenansprüche des Mieters?,106
"Welche Pflichten hat ein Architekt, der mit der uneingeschränkten Bauaufsicht beauftragt ist, während der Ausführung der Arbeiten?",1
"Unter welchen Umständen ist ein Architekt verpflichtet, den ausführenden Unternehmer zur Mangelbeseitigung aufzufordern?",1
"Wer ist verantwortlich, wenn ein Mangel an einer kritischen Baumaßnahme nicht rechtzeitig erkannt und behoben wird?",10
Wie lange dauert die Verjährungsfrist für Gewährleistungsansprüche gegen einen Architekten oder Ingenieur?,1
"Unter welchen Bedingungen ist ein Architekt verpflichtet, den Klienten auf die Möglichkeit eines Anspruchs wegen fehlerhafter Bauaufsicht hinzuweisen?",1
Welche Rolle spielt die Abnahme der Werkleistung eines Architekten oder Ingenieurs für den Beginn der Verjährungsfrist von Gewährleistungsansprüchen?,1
"Welche Pflichten hat ein Architekt, wenn er feststellt, dass ein Mangel an einer Baumaßnahme einen erhöhten Schadensträger darstellt?",1
"Welche Voraussetzungen müssen erfüllt sein, damit ein Zwangsverwalter Pachtzinsansprüche geltend machen kann, die innerhalb eines Jahres vor der Anordnung der Zwangsverwaltung fällig wurden?",143
"Wer ist befugt, Pachtzinsansprüche geltend zu machen, die auf nicht der Zwangsverwaltung unterliegende, auf Fremdgrundstücken befindliche Teile des Pachtobjekts entfallen?",100
"Wie ist der Pachtzins zu berechnen, wenn sich der Zwangsverwalter und die Vollstreckungsschuldnerin nicht auf eine quotenmäßige Verteilung einigen können?",3
Welche Rolle spielt die Schriftform bei der Geltung eines Pachtvertrags?,13
Wie ist die Mietminderung nach § 287 ZPO in diesem Fall zu handhaben?,139
"Wie ist die Aufrechnung in diesem Fall zu behandeln, insbesondere im Hinblick auf die nicht von der Beschlagnahme erfassten Fremdflächen?",116
Welche Rechtsgrundlage gilt für die Zurechnung von Beratungsfehlern eines Dritten auf einen Zwangsverwalter?,210
"Welche Bedingungen müssen erfüllt sein, damit eine Klausel in einem Vertrag als Eingriff in die VOB/B als Ganzes angesehen wird?",16
"Welche Rechtsfolge tritt ein, wenn die VOB/B nicht als Ganzes vereinbart ist?",52
"Wer ist verpflichtet, die Inhaltskontrolle nach dem AGB-Gesetz durchzuführen, wenn die VOB/B nicht als Ganzes vereinbart ist?",182
Wie lange dauert die Verjährungsfrist für Schadensersatzansprüche nach § 638 Abs. 1 BGB?,74
Welche Rolle spielt die gemeinsame Prüfung des Vorhandenseins eines Mangels für die Hemmung der Verjährung?,46
"Warum ist es irrelevant, dass sich die Beklagte bei der gemeinsamen Prüfung gegen Ansprüche des Gemeinschuldners verwahrt hat?",89
Welche Rechtsgrundlage gilt für die Hemmung der Verjährung durch die gemeinsame Prüfung des Mangels?,210
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kunde vom Vertrag zurücktreten kann, wenn das Werk mangelhaft ist? (Berücksichtigen Sie §§ 323, 636 BGB)",16
"Wer ist verpflichtet, die vereinbarte Beschaffenheit eines Werkes sicherzustellen? (Berücksichtigen Sie § 633 Abs. 1 BGB)",10
Wie ist die vereinbarte Beschaffenheit eines Werkes im Sinne des § 633 Abs. 2 Satz 1 BGB zu interpretieren? (Berücksichtigen Sie die Rechtsprechung des Bundesgerichtshofs),55
Welche Rolle spielt die nach dem Vertrag vorausgesetzte Verwendung bei der Beurteilung der vereinbarten Beschaffenheit eines Werkes? (Berücksichtigen Sie § 633 Abs. 2 Satz 1 Nr. 2 BGB),55
"Welche Verantwortlichkeit hat ein Unternehmer für Mängel eines von ihm erstellten Werkes, wenn er nicht alleine für dessen Errichtung verantwortlich ist? (Berücksichtigen Sie das Beispiel der Klägerin und der G. GmbH)",6
"Wie ist zu beurteilen, ob ein Werk seine vereinbarte oder nach dem Vertrag vorausgesetzte Funktion erfüllt hat? (Berücksichtigen Sie die Rechtsprechung des Bundesgerichtshofs)",43
Welche Bedeutung hat der Parteiwille bei der Frage der Beschaffenheitsvereinbarung im Werkvertragsrecht? (Berücksichtigen Sie das Gesetzgebungsverfahren zur Modernisierung des Schuldrechts),13
Welche Hinweispflichten hat ein Unternehmer gegenüber seinem Kunden bezüglich der Tauglichkeit eines Werkes? (Berücksichtigen Sie § 241 Abs. 2 BGB),6
"Welche Rechte hat ein Kunde, wenn er aufgrund eines Mangels des Werkes nicht in der Lage ist, seine vertragliche Leistung zu erbringen? (Berücksichtigen Sie das Beispiel der Klägerin)",15
"Welche Beweislast trägt ein Kunde, wenn er geltend macht, dass der Unternehmer seine Hinweispflichten verletzt hat? (Berücksichtigen Sie das Beispiel des Beklagten)",6
"Welche Voraussetzungen müssen erfüllt sein, damit ein Arzt eine Rechnung stellen und Vergütung für seine Leistungen verlangen kann?",21
Welche Rolle spielt die Überprüfbarkeit einer Rechnung für die Fälligkeit des Vergütungsanspruchs eines Arztes?,21
"Wer ist verpflichtet, eine Rechnung zu stellen, die den Anforderungen des § 12 GOÄ entspricht?",37
"Welche Rechte hat ein Patient, wenn er eine Rechnung erhält, die nicht den Anforderungen des § 12 GOÄ entspricht?",37
"Welche Rechtsfolge tritt ein, wenn ein Arzt eine Rechnung stellt, die nicht den Anforderungen des § 12 GOÄ entspricht?",37
Wie kann ein Patient gegen eine unberechtigte Rechnung eines Arztes vorgehen?,21
Welche Bedeutung hat die Begründungspflicht nach § 12 Abs. 3 GOÄ für die Fälligkeit des Vergütungsanspruchs eines Arztes?,37
"Welche Gebührennummern können analog abgerechnet werden, wenn sie nicht im Gebührenverzeichnis aufgeführt sind?",201
"Welche Mindestangaben müssen in einer Rechnung enthalten sein, um dem Zahlungspflichtigen eine Nachprüfung zu ermöglichen?",53
Wie hat sich der Verordnungsgeber mit der Einführung der GOÄ den Schutz des Patienten vor unangemessenen Arztkosten vorgestellt?,21
Unter welchen Voraussetzungen verliert ein Miterbe sein Vorkaufsrecht bei der Veräußerung eines Erbanteils?,63
"Wer ist nicht vorkaufsberechtigt, wenn er einen Erbanteil rechtsgeschäftlich erwirbt?",10
Wie wirkt sich der Eintritt in die Erbengemeinschaft als Erbe auf das Vorkaufsrecht eines ehemaligen Miterben aus?,121
Welche Rolle spielt die Vererbbarkeit des Vorkaufsrechts bei der Übertragung eines Erbanteils?,46
"Welche rechtliche Bedeutung hat das ""Recht auf Rückkehr"" eines vormals ausgeschiedenen Miterben?",210
Wie schützt das Vorkaufsrecht den Miterben vor dem Eindringen Dritter in die Erbengemeinschaft?,121
Welche Funktion hat das Vorkaufsrecht bei der Veräußerung eines Erbanteils durch einen Miterben?,63
Welche Auswirkungen hat die Übertragung eines Erbanteils auf die Stellung des Miterben in der Erbengemeinschaft?,121
Wie rechtfertigt sich der Schutzzweck des § 2034 BGB bei der Veräußerung eines Erbanteils durch einen Miterben?,30
Welche Auswirkungen hat das Zusammenfallen von Mitgliedschaft in der Gesamthand und Stellung als Erbeserbe auf das Vorkaufsrecht?,121
"Welche Voraussetzungen müssen erfüllt sein, damit eine Modernisierung im Sinne des § 554 Abs. 2 BGB als Verbesserung der Mietsache angesehen wird?",8
"Wer ist verpflichtet, den Anschluss einer Wohnung an die Zentralheizung zu dulden, wenn die Wohnung bereits mit einer Gasetagenheizung ausgestattet ist?",128
"Welche Rolle spielt die Härtefallprüfung nach § 554 Abs. 2 Satz 4 BGB, wenn die Mietsache durch die vom Vermieter beabsichtigte Maßnahme lediglich in einen Zustand versetzt wird, wie er allgemein üblich ist?",8
"Welche Rechtsgrundlage gilt für den Ausschluss der Härtefallprüfung nach § 554 Abs. 2 BGB, wenn die Mietsache bereits dem allgemein üblichen Standard entspricht?",8
Wie ist der gegenwärtige Zustand der Mietsache einschließlich der vom Mieter rechtmäßig vorgenommenen Verbesserungen bei der Beurteilung von Modernisierungsmaßnahmen nach § 554 Abs. 2 BGB zu berücksichtigen?,8
"Welche Bedeutung hat die Möglichkeit, dass der Anschluss der Wohnung an die Zentralheizung zu einer Einsparung von Energie führt, für die Entscheidung über den Anschluss?",128
"Welche Rechte hat der Mieter, wenn der Vermieter den Anschluss der Wohnung an die Zentralheizung verlangen möchte, obwohl die Wohnung bereits mit einer Gasetagenheizung ausgestattet ist?",128
"Welche Pflichten hat der Vermieter, wenn er den Anschluss der Wohnung an die Zentralheizung verlangen möchte, obwohl die Wohnung bereits mit einer Gasetagenheizung ausgestattet ist?",128
"Welche Anforderungen müssen an eine Mängelrüge gestellt werden, damit sie als ordnungsgemäß gilt?",53
Unter welchen Umständen ist eine Fristsetzung mit Ablehnungsandrohung nicht erforderlich?,16
"Wer ist verpflichtet, die Mängelbeseitigung durchzuführen, wenn ein Werk mangelhaft ist?",10
Welche Schäden können durch eine mangelhafte Werkleistung entstanden sein und inwiefern sind sie nachbesserungsfähig?,39
"Wie kann ein Besteller seine Rechte geltend machen, wenn der Unternehmer die Mängelbeseitigung verweigert?",210
Welche Rolle spielt die Kenntnis des Bestellers von der Mängelursache bei der Geltendmachung von Schadensersatzansprüchen?,46
"Welche Rechtsgrundlage gilt für den Schadensersatzanspruch des Bestellers, wenn der Unternehmer die Mängelbeseitigung verweigert?",210
Welche Bedeutung hat die Feststellung des Mangels und der Ursache für den Schadensersatzanspruch des Bestellers?,45
"Wie kann der Besteller die Höhe der geltend gemachten Schäden beweisen, wenn er Schadensersatz wegen Nichterfüllung verlangt?",45
"Welche Rechtsfolge tritt ein, wenn der Besteller seine Rechte nicht ordnungsgemäß geltend macht?",210
"Welche Voraussetzungen müssen erfüllt sein, damit ein Kläger eine Patentnichtigkeitsklage erheben darf?",16
Wer kann als Kläger in einem Patentnichtigkeitsverfahren auftreten?,30
Wie kann ein Kläger von seiner Rechtsschutzmöglichkeit im Patentnichtigkeitsverfahren ausgeschlossen werden?,30
"Welche Rolle spielt die Rechtsschutzmöglichkeit des Klägers im Patentnichtigkeitsverfahren, wenn er als Strohmann betrachtet wird?",46
"Welche Gründe können dazu führen, dass die Zulässigkeit einer Patentnichtigkeitsklage verneint wird?",30
Welche Bedeutung hat die Möglichkeit der Inanspruchnahme des Klägers aus einem angegriffenen Patent für die Zulässigkeit einer Patentnichtigkeitsklage?,30
"Wie kann die Beklagte in einem Patentnichtigkeitsverfahren argumentieren, dass der Kläger nicht in der Lage ist, das angegriffene Patent anzuwenden?",30
"Welche Auswirkungen hat es, wenn der Kläger als Strohmann des Unternehmens betrachtet wird, aus dem er stammt?",141
"Wie kann die Beklagte in einem Patentnichtigkeitsverfahren argumentieren, dass der Kläger nicht in der Lage ist, das angegriffene Patent zu nutzen?",30
"Welche Auswirkungen hat es für den Kläger, wenn er als Strohmann des Unternehmens angesehen wird, aus dem er stammt?",141
"Welche Bedingungen müssen erfüllt sein, damit ein selbständiges Beweisverfahren als beendet gilt und die Verjährung von Ansprüchen neu beginnt?",53
Wer kann nach § 477 BGB von der Unterbrechung der Verjährungsfrist durch ein selbständiges Beweisverfahren profitieren?,146
"Wie lange dauert die Verjährungsfrist für kaufrechtliche Gewährleistungsansprüche nach § 477 BGB, wenn sie durch ein selbständiges Beweisverfahren unterbrochen wird?",146
Welche Rolle spielt die Zustellung des Sachverständigengutachtens an die Beteiligten für den Lauf der Verjährungsfrist?,46
